time,status
1699949521,normal
1699949522,surprise
1699949523,normal
1699949529,relief
1699949529,relief
1699949529,relief
1699949529,normal
1699949534,normal
1699949534,normal
1699949530,normal
1699949534,surprise
1699949534,relief
1699949535,surprise
1699949535,normal
1699949536,normal
1699949537,normal
1699949539,normal
1699949544,relief
1699949544,normal
1699949544,normal
1699949544,surprise
1699949544,normal
1699949544,relief
1699949544,normal
1699949545,normal
1699949546,normal
1699949547,normal
1699949548,normal
1699949549,surprise
1699949550,normal
1699949551,normal
1699949552,normal
1699949559,normal
1699949559,normal
1699949564,surprise
1699949564,surprise
1699949564,surprise
1699949564,relief
1699949564,surprise
1699949564,surprise
1699949564,surprise
1699949564,surprise
1699949564,normal
1699949565,normal
1699949566,normal
1699949574,relief
1699949574,relief
1699949574,relief
1699949574,relief
1699949574,surprise
1699949567,normal
1699949574,normal
1699949574,normal
1699949575,normal
1699949576,normal
1699949577,surprise
1699949578,normal
1699949579,relief
1699949580,relief
1699949581,normal
1699949582,normal
1699949589,surprise
1699949589,relief
1699949589,normal
1699949589,surprise
1699949594,relief
1699949594,relief
1699949594,relief
1699949594,relief
1699949589,normal
1699949594,relief
1699949594,normal
1699949594,normal
1699949595,normal
1699949596,normal
1699949597,normal
1699949604,surprise
1699949604,surprise
1699949604,surprise
1699949604,relief
1699949604,relief
1699949604,relief
1699949604,normal
1699949605,normal
1699949606,normal
1699949607,normal
1699949608,normal
1699949609,surprise
1699949610,normal
1699949611,surprise
1699949619,normal
1699949619,normal
1699949619,normal
1699949619,normal
1699949619,normal
1699949624,surprise
1699949624,surprise
1699949624,surprise
1699949624,surprise
1699949624,surprise
1699949624,relief
1699949624,normal
1699949625,normal
1699949626,surprise
1699949627,normal
1699949628,normal
1699949634,surprise
1699949634,normal
1699949634,normal
1699949629,normal
1699949634,normal
1699949634,normal
1699949635,normal
1699949636,normal
1699949637,normal
1699949638,relief
1699949639,normal
1699949640,normal
1699949641,normal
1699949642,normal
1699949649,normal
1699949649,surprise
1699949649,surprise
1699949649,surprise
1699949649,surprise
1699949649,normal
1699949654,normal
1699949654,normal
1699949654,surprise
1699949654,surprise
1699949654,surprise
1699949654,relief
1699949655,normal
1699949656,surprise
1699949657,normal
1699949658,normal
1699949662,normal
1699949659,normal
1699949662,normal
1699949662,normal
1699949664,normal
1699949664,normal
1699949665,normal
1699949666,normal
1699949667,relief
1699949668,normal
1699949669,normal
1699949670,normal
1699949671,normal
1699949672,normal
1699949673,normal
1699949679,normal
1699949684,relief
1699949684,normal
1699949684,normal
1699949684,normal
1699949684,normal
1699949685,relief
1699949684,surprise
1699949685,normal
1699949687,surprise
1699949686,normal
1699949687,relief
1699949688,surprise
1699949687,relief
1699949688,normal
1699949689,normal
1699949694,relief
1699949694,relief
1699949694,relief
1699949694,normal
1699949694,surprise
1699949695,surprise
1699949696,normal
1699949697,surprise
1699949698,normal
1699949699,normal
1699949700,normal
1699949701,normal
1699949702,normal
